phi_hat_d,alpha_hat_d,t_d,rho_d
1.00131089462616,0.517874336595803,1.16897146968306,0.00131089462616401
0.998168830124939,0.693276824745635,-1.55617360609919,-0.00183116987505995
0.99916629737227,0.54259499879989,-0.645231718612945,-0.000833702627729268
1.00068161472804,0.456695280594435,0.526226652261698,0.000681614728040984
0.999145028929732,0.595296276483421,-0.68299102257876,-0.000854971070265878
0.998826608340548,0.744038827779574,-1.11126960751442,-0.00117339165945059
1.00037004104237,0.415971623420635,0.260317131712425,0.000370041042373856
1.00181338328988,0.463112890583458,1.44269239650969,0.00181338328988222
0.998571920247339,0.615485802152249,-1.1820960391235,-0.00142807975266077
0.998092890056692,0.74997738747215,-1.83499448367239,-0.00190710994330796
1.00235442641279,0.418826387371319,1.85386387097755,0.00235442641279168
0.998149133473487,0.608106173984035,-1.27696535610405,-0.0018508665265128
0.999623078236468,0.493953834195769,-0.265885190012815,-0.000376921763532242
0.999163373150529,0.632442500938901,-0.74927685184455,-0.00083662684947111
1.0020033753082,0.422710879283783,1.74322168378673,0.00200337530820336
1.00052201268834,0.393583049803166,0.336563420008771,0.000522012688338943
1.00007905394982,0.525773479410717,0.0599758021854404,7.90539498150386e-05
1.00315987957246,0.291582209363004,2.07045450864702,0.00315987957246167
0.997855960648929,0.670845628984933,-1.72454527126221,-0.0021440393510719
1.00026876154868,0.474507260011227,0.185574657866459,0.000268761548679183
0.999710892850071,0.4876964366866,-0.215635573519513,-0.000289107149930209
0.999499292670599,0.55152585939191,-0.397731779753992,-0.000500707329401603
0.996994745408392,0.692262405816446,-2.24222686789372,-0.00300525459160721
1.00166482238768,0.360795757157393,0.963528157074799,0.00166482238767651
1.00111964225519,0.4188674458007,0.743812642021924,0.00111964225519202
0.995077749434283,0.680559223893377,-2.65484714318529,-0.0049222505657162
1.00122623883547,0.390651998284394,0.821196367984252,0.00122623883547256
0.998504609869708,0.563504250914011,-1.12167104056416,-0.00149539013029099
0.99973817931029,0.593564429416171,-0.210924288805958,-0.000261820689710726
1.00048111723533,0.469226973290184,0.369805817963935,0.000481117235333123
0.999393723846122,0.503398458731188,-0.425298290886455,-0.000606276153878427
0.999883710802713,0.537531341834486,-0.0867335584208543,-0.000116289197286322
0.999294522029043,0.567527357261442,-0.559871895597178,-0.00070547797095607
1.00096876819659,0.473107697678883,0.852682264364383,0.00096876819659006
1.00106468544456,0.455321094456092,0.799353773049038,0.00106468544455567
0.997517052055268,0.558922752232415,-1.53772224887948,-0.00248294794473315
0.999786139075276,0.56923832795634,-0.162547299625414,-0.000213860924723203
0.999951524479058,0.493432645970548,-0.0365816801439382,-4.84755209419477e-05
1.0001738183778,0.500635118804561,0.142280346060724,0.000173818377804428
0.997477234718428,0.539071358930321,-1.53853190651812,-0.00252276528157133
0.998515412449957,0.59413680345473,-1.17295854876923,-0.00148458755004122
0.999603910400936,0.52681415875041,-0.292083731259892,-0.000396089599063798
0.999293549893683,0.502505436566917,-0.483248886850622,-0.000706450106316377
0.999363524070775,0.521447269191416,-0.450215012257408,-0.000636475929223839
0.999337437533087,0.567127315985116,-0.445573967612405,-0.000662562466913397
0.99882623568312,0.531182733768608,-0.720581840981565,-0.00117376431688082
0.998760131411497,0.592192088512815,-0.983857263262083,-0.00123986858850274
0.997960972491864,0.588221565638833,-1.3619115326948,-0.00203902750813563
1.00054692883485,0.498061010080448,0.454982257983609,0.000546928834844565
1.00054814615878,0.493832186078405,0.425651819553826,0.000548146158775416
0.999200242661463,0.619556378974869,-0.648167357681793,-0.000799757338538181
0.997955012763196,0.651192275061367,-1.51628622450768,-0.00204498723680492
1.000424234107,0.490536376244292,0.31453668673669,0.000424234106999048
1.00060862485236,0.5503278489119,0.506019375765821,0.000608624852359375
0.999909940754575,0.553743918074332,-0.0692553844932206,-9.00592454253257e-05
1.00001984442763,0.482198653602622,0.0135091853383155,1.98444276265803e-05
1.00072926138194,0.483194249198701,0.536229113941563,0.000729261381941252
0.999744025601307,0.50562479098918,-0.188906012354983,-0.000255974398692103
0.998424126129797,0.5764466797373,-1.21055567351718,-0.00157587387020256
0.998894931638619,0.546467383222829,-0.811397328322734,-0.00110506836138059
0.998717435804327,0.514992372770421,-0.935261052194781,-0.00128256419567346
0.999224068460734,0.65282165613604,-0.716072297424092,-0.000775931539266097
0.998793365368507,0.527587945411689,-0.727010750649225,-0.00120663463149162
0.99889708054179,0.522522841840087,-0.697301291001778,-0.00110291945821003
0.999177454344607,0.591918998103315,-0.605118907549272,-0.000822545655393909
0.998032569817528,0.683409766576392,-1.49787552997421,-0.0019674301824698
1.00045324022723,0.403262097895328,0.293117472921752,0.000453240227227542
0.998600071189427,0.562918756124369,-1.01751190324579,-0.00139992881057367
0.995453968783673,0.761268430369844,-2.9319423698456,-0.0045460312163261
1.0007185794121,0.459357112780678,0.520845944648158,0.000718579412095957
0.998372366922018,0.641799310826671,-1.2376406750602,-0.00162763307798188
0.999376405747404,0.654890597782981,-0.544471200304671,-0.000623594252596018
1.00032147139665,0.462020389300929,0.21452448625254,0.000321471396645913
0.997844000203107,0.611339139092885,-1.46706905722783,-0.00215599979689365
1.00176034393761,0.408420733825839,1.3568335919897,0.00176034393760932
0.99876825695865,0.586300504724217,-0.84133756768181,-0.00123174304135199
1.00127529804257,0.45137971254165,1.21033672043179,0.00127529804257393
0.997645516133503,0.543062917304065,-1.54577944428362,-0.00235448386649639
1.00160870604576,0.441229966994929,1.26427306822489,0.00160870604575809
1.00121893617744,0.316720730607789,0.691782418481316,0.00121893617744366
0.998487831882405,0.527016237816276,-1.0016188842871,-0.00151216811759675
1.00263990510896,0.314764861103589,1.87371851821579,0.00263990510896327
0.998984448999932,0.595344939065978,-0.746015697932228,-0.00101555100006897
0.998999959629799,0.472695458345375,-0.643824556965248,-0.00100004037020068
0.998232551522417,0.612900354130815,-1.31410749745828,-0.0017674484775841
0.999929877045034,0.537882464080512,-0.0541895518081821,-7.01229549660604e-05
1.00106565540438,0.4424612013727,0.870005029603551,0.00106565540437511
0.998289773557319,0.595519818344563,-1.41577368102573,-0.00171022644268187
0.999169375959331,0.615019437017669,-0.65031326271429,-0.000830624040669439
0.99942467143023,0.561894097233533,-0.397342282070008,-0.000575328569771273
1.00102844900591,0.401781631739093,0.732404757414035,0.00102844900591348
0.998119821264455,0.620204008771483,-1.36587279828961,-0.00188017873554669
0.99738198779541,0.71996404179362,-1.85731825586628,-0.00261801220458832
0.999256852429141,0.478674148102146,-0.484753440061598,-0.000743147570857474
1.00064076638726,0.495557294158868,0.52882800137749,0.000640766387263691
0.998739426030085,0.551042420669426,-0.870861818277608,-0.00126057396991503
0.997978500236218,0.623269092317284,-1.51686915711142,-0.00202149976378357
0.995981952172958,0.604672621001367,-2.23762113558093,-0.00401804782704288
1.00021723470823,0.563780501352617,0.19713844637496,0.000217234708233846
1.00046379649637,0.424135150968957,0.290365897892092,0.000463796496369334
1.00048889303856,0.377245695576296,0.241863092368359,0.000488893038556474
0.997799855298208,0.584221781351205,-1.43190281328314,-0.00220014470179162
0.999306243641797,0.511248483469762,-0.481333736399345,-0.000693756358203453
1.00009896066336,0.506174661219192,0.0736769781899209,9.89606633596911e-05
1.00063221962233,0.421970456523009,0.422319949296835,0.000632219622330668
0.999768513341891,0.491407661113189,-0.152160456951718,-0.000231486658111128
1.00219406517633,0.293500538808473,1.23439642510273,0.00219406517632897
0.997330961083662,0.584019018396476,-1.57093594713133,-0.00266903891633783
0.996675548324034,0.738517228186541,-2.39361474113714,-0.00332445167596285
1.00210026781814,0.365609979160296,1.55612815346237,0.00210026781813867
0.997717479794752,0.67545212208775,-1.89331734038464,-0.00228252020524989
1.00020246350446,0.514165578415035,0.167178239010386,0.000202463504455897
0.997350232090169,0.6255618452509,-2.03829191345206,-0.00264976790983236
0.99875503441567,0.518503731462637,-0.795752630566732,-0.00124496558433098
1.00008209939555,0.550366281596967,0.0676625779934454,8.20993955467808e-05
1.00064256642334,0.41665555803948,0.432194737881921,0.000642566423343323
0.998677671374223,0.613681271183343,-1.00059440627234,-0.00132232862577876
0.999037454164495,0.498349111759249,-0.579015940489308,-0.000962545835505679
1.00115713198479,0.466672207908129,0.865340375613289,0.00115713198479214
1.00056099545626,0.388929717080739,0.34375851244406,0.000560995456260834
1.00152878796387,0.385333389464168,1.03580398102538,0.00152878796387075
1.00036125695427,0.450514042571448,0.263409545651813,0.000361256954268579
1.00031841132594,0.488465021745865,0.270062783827966,0.000318411325939648
1.00057105746983,0.468809693375126,0.372830248382267,0.000571057469835613
1.00177411988518,0.358956836036869,1.16717773022551,0.00177411988517684
1.00118891294005,0.366476161296072,0.735661650766225,0.0011889129400464
0.999160383291372,0.635602217899892,-0.680883984121491,-0.000839616708626586
1.00135739161425,0.457410172048156,1.13521213946667,0.00135739161425026
0.998321407938545,0.618948244065817,-1.3183475332278,-0.00167859206145582
0.998319591672934,0.60761293116972,-1.26943303188677,-0.00168040832706441
0.997513820307625,0.669706317918899,-1.83239447903625,-0.00248617969237546
1.00034593081252,0.469933925948312,0.2453822934631,0.000345930812518221
0.998591086690544,0.497778931798331,-0.868728212514532,-0.00140891330945524
0.999234195790034,0.572633707925259,-0.559263098311617,-0.000765804209967308
1.00021477203989,0.562495938917871,0.197482097097157,0.000214772039888128
0.998836086869211,0.597016811134589,-0.857590500138876,-0.00116391313078885
0.99976572517057,0.493197716314286,-0.166244012784592,-0.000234274829428906
1.00002595738174,0.499553740953911,0.0201175588140525,2.59573817422606e-05
0.99971512297167,0.544327546286695,-0.197932820709493,-0.000284877028328785
0.998400966433505,0.625771802417702,-1.11103547282791,-0.00159903356649516
1.00121205551731,0.422613054508345,0.86488553119169,0.00121205551730515
1.00000089266022,0.478425813019613,0.000645786170084815,8.92660223690745e-07
1.00067254098244,0.460206608107326,0.537623900938785,0.000672540982437152
1.00186839210747,0.432279844455223,1.47497305333447,0.00186839210746955
1.00044475394986,0.515955748789165,0.368572353847006,0.000444753949854015
1.00092694343218,0.397141579525317,0.598653396477213,0.000926943432176942
0.999285598773136,0.446994797765653,-0.398046522157608,-0.000714401226862749
0.998860977011933,0.62521169111883,-0.880580541549167,-0.0011390229880688
1.00187345414618,0.430820347343749,1.53179088911119,0.00187345414618213
0.999070592617521,0.643700213031761,-0.848929819340415,-0.000929407382477744
0.998539768126412,0.551562275608665,-1.04866067940592,-0.00146023187358657
1.00086837354503,0.515372653552502,0.749645626289844,0.000868373545031883
0.99993239967076,0.483200219337262,-0.0440670081195827,-6.76003292392091e-05
0.999542579264825,0.520401234717639,-0.334402196890194,-0.000457420735175852
0.999093268403573,0.53782008422935,-0.674852299342683,-0.000906731596426357
0.999544844209166,0.616585982893547,-0.397710032916579,-0.000455155790835945
0.996759185897737,0.670768292031183,-2.16486470982932,-0.0032408141022629
0.99777682660871,0.728105823584064,-1.66232170740903,-0.00222317339128988
1.00050426763864,0.525243366907666,0.419328944311478,0.000504267638642091
0.999742575506152,0.552237346024969,-0.180517150750262,-0.000257424493847829
0.998060044755092,0.631319912720432,-1.58312147381485,-0.00193995524490734
0.997548119350841,0.682064636197306,-1.99018537500038,-0.00245188064915965
0.99939622065206,0.560569868681037,-0.463279906652817,-0.000603779347940724
1.00061485858576,0.540123113862895,0.550079135199335,0.000614858585762157
1.00255899326516,0.331666334853954,1.86769442995587,0.00255899326515907
1.00171538656456,0.431735371133798,1.33175511615076,0.00171538656455994
0.998751054436104,0.659068285628114,-1.00370868994851,-0.00124894556389529
0.999347666550096,0.548078966177966,-0.489697844876107,-0.000652333449905998
0.999500314719978,0.544231666053614,-0.40305763295947,-0.000499685280022118
0.998558742739202,0.65678819546647,-1.21664765801681,-0.00144125726079609
0.999623827610895,0.52732319047964,-0.280395106703916,-0.000376172389103555
0.999568871800625,0.42105167986701,-0.256979268962998,-0.000431128199374957
0.999144048137714,0.50088309090721,-0.620577077710675,-0.000855951862285123
1.00059750796562,0.504499213127664,0.501182932309611,0.000597507965616777
0.999232029531514,0.521535960032009,-0.518865334762044,-0.000767970468487082
1.00234523667486,0.324581473394776,1.3118285088435,0.00234523667486508
1.00077894256867,0.488734478412328,0.613982903510145,0.000778942568667743
0.998597421985007,0.534811607913753,-0.891173450263524,-0.00140257801499332
0.998416533339494,0.546082839791179,-1.15334206028225,-0.0015834666605056
1.00124676282029,0.464019576711891,0.91588313537374,0.00124676282029037
1.000729702263,0.394212158995392,0.466354026464983,0.000729702263001514
1.00095280920071,0.422958753361526,0.67806982753592,0.000952809200712507
0.998533707549566,0.641275275874746,-1.20546461936267,-0.00146629245043462
1.00180358170923,0.370769649677332,1.23879958886718,0.00180358170923377
0.998260239132356,0.696348176414908,-1.5385103034925,-0.00173976086764293
0.999575381634192,0.497157874745399,-0.32434384374216,-0.000424618365808888
1.00182857456997,0.457043603876846,1.61653794400446,0.00182857456996798
1.00077035394095,0.387936141767394,0.520288232209784,0.000770353940950992
1.00118061069019,0.408009869452605,0.776632718307274,0.00118061069019381
1.00005084508792,0.488415333880281,0.0398105793295447,5.08450879166642e-05
0.998906115771953,0.598539424555952,-0.819562485478159,-0.00109388422804856
1.00116720442269,0.503111535728586,0.967081043670209,0.00116720442268871
0.999273632995677,0.662994874192955,-0.610938902299958,-0.000726367004323526
0.998727861283067,0.486688280510912,-0.806958995658344,-0.00127213871693226
0.999510232275796,0.528615020839461,-0.34329217741794,-0.000489767724203829
0.997662990926379,0.597596128234196,-1.56537779547145,-0.00233700907361914
1.00025831312125,0.493951933694437,0.180100386426803,0.000258313121254739
0.998080149304023,0.607431229387743,-1.27500018947187,-0.00191985069597842
1.00080392497935,0.385108094905854,0.506589546147325,0.00080392497935287
0.99824065879148,0.592254963663893,-1.16260947333692,-0.00175934120852121
0.999142725528124,0.571480170857796,-0.671471692194041,-0.00085727447187673
1.00038682572441,0.414824906370784,0.241702664678633,0.000386825724406324
0.998847819894634,0.555342170703302,-0.785439513529727,-0.00115218010536565
0.999349322571177,0.655610245362846,-0.629385483087007,-0.000650677428823181
1.00191508942466,0.398477467781137,1.52971123081222,0.00191508942466051
1.00032337405761,0.593970403304349,0.295593287375321,0.000323374057606494
0.998700525827988,0.592746067171252,-0.96388544867202,-0.00129947417201256
0.99838205997774,0.546420000274572,-1.09931160113549,-0.00161794002225987
1.00255282458652,0.317952483057959,1.68028275456422,0.00255282458651708
0.999171943055015,0.566982404107477,-0.657587558798597,-0.000828056944985672
0.99995147350227,0.551635809033911,-0.0440283319036253,-4.85264977293575e-05
0.999397175930956,0.39279389750298,-0.321031162560776,-0.000602824069042301
0.997741456405654,0.617696005375262,-1.67467263455343,-0.002258543594346
0.999818614581201,0.476765196299276,-0.136387575824836,-0.000181385418798614
1.00143463958497,0.503551360685346,1.26068411085627,0.00143463958496689
1.00001295434311,0.50482085991786,0.00977518356973719,1.2954343112488e-05
1.00122275543433,0.441381014573447,0.974991263813057,0.00122275543432966
0.997360741677423,0.708753098652648,-2.01837046174835,-0.00263925832257682
1.0033142678535,0.326031959217574,2.2483375615663,0.00331426785350019
0.999376769047773,0.614354592254004,-0.51218004451244,-0.000623230952228163
0.998929350409291,0.585301239676885,-0.886524883679257,-0.00107064959071013
0.998400031844299,0.609152519288832,-1.26070242891326,-0.00159996815570109
1.00086367722433,0.487869572373173,0.660349245687248,0.000863677224327621
0.998329949825949,0.589755415659453,-1.19411857959637,-0.00167005017405296
1.00006435380288,0.440692378883943,0.0389812596298158,6.43538028813506e-05
0.998618100076096,0.675829988107567,-1.11143806923852,-0.00138189992390424
0.996821708995454,0.674259589845521,-2.26529511412973,-0.0031782910045469
0.997425739753742,0.757111883991119,-2.09746701312847,-0.00257426024625706
1.00154131110157,0.470760812885008,1.35541963581895,0.00154131110157529
1.00014907945624,0.425777915211371,0.0974177272216509,0.000149079456240038
1.00046242836338,0.517950893704294,0.380695383643034,0.000462428363385127
1.0001526440223,0.476478839282214,0.0999626307778048,0.000152644022302422
1.00048102664853,0.481713478078161,0.402723277854166,0.00048102664853059
0.997139094813992,0.654846669076992,-2.09611275588673,-0.00286090518600785
1.0020195219572,0.350848506815541,1.32603701059612,0.00201952195719893
0.999206166968923,0.541546084081247,-0.554692349038697,-0.000793833031079047
1.00120003679044,0.407626461393314,0.878452676640267,0.00120003679043761
0.997877841360004,0.632937654101878,-1.74084001110213,-0.00212215863999762
0.99825069174217,0.584182157777436,-1.20516059438549,-0.00174930825783094
1.00034940219972,0.452605934242288,0.238020254566845,0.000349402199717477
1.00015749306894,0.474697584149436,0.124113243966893,0.000157493068942669
0.998533602307185,0.582027022198417,-1.19620136968638,-0.00146639769281648
1.00048739504198,0.446345376946636,0.365690080736875,0.0004873950419835
0.998671637308076,0.551376521383408,-0.824664784030449,-0.00132836269192373
0.9997930217887,0.530790650832318,-0.159611335311752,-0.000206978211300459
1.00015734541067,0.515280271821381,0.134055428009419,0.000157345410667714
1.00070205536945,0.540816740418747,0.630105248845009,0.000702055369449649
0.999453646511887,0.587889837060122,-0.451790796220223,-0.000546353488112881
0.998004781263609,0.595653948366946,-1.36772207803404,-0.00199521873639085
0.998294905261889,0.705000893162918,-1.36117916111519,-0.00170509473811105
1.00250214533464,0.303766416667393,1.40105538141916,0.00250214533463431
1.00096171362025,0.382002847603579,0.698593311809543,0.00096171362024951
0.997770559297054,0.610530135428219,-1.69328733117214,-0.00222944070294662
1.00130341680662,0.408362946935078,0.83538152033481,0.00130341680661637
0.998049395911242,0.625489701216729,-1.41765492955,-0.00195060408875877
1.00260749396468,0.326866267892161,1.68171773406622,0.00260749396468276
0.999968832741981,0.598148695609566,-0.0284897551548923,-3.11672580178145e-05
1.00015432032607,0.545070712119785,0.116648460565143,0.000154320326074183
1.00030090002103,0.574115879639412,0.276253949660004,0.000300900021030752
0.999566310470306,0.590916341951192,-0.363061103858687,-0.000433689529693901
1.00208197931699,0.329993254446236,1.27145900500079,0.00208197931699559
0.999598456046921,0.490721187442581,-0.261910388895554,-0.000401543953080187
0.99962582896419,0.498465250411149,-0.245800757021238,-0.000374171035811442
1.00094352413685,0.41625124098595,0.629019420873878,0.000943524136851101
1.00069936514169,0.482183644549342,0.491800706246938,0.000699365141691991
1.00095988536754,0.461858734425795,0.720714424879495,0.000959885367542564
1.00092240636541,0.423989187230058,0.644124156354418,0.000922406365413641
0.99958173270404,0.583688049237496,-0.328864598267655,-0.000418267295959441
0.998718439489236,0.612217569553807,-1.06692590045039,-0.0012815605107652
1.00170024045795,0.355896619749347,1.10784741650446,0.00170024045795055
1.00052606539375,0.60488119548537,0.493389712704367,0.000526065393747569
1.0004464958955,0.51105255515432,0.341409764338191,0.000446495895496514
0.997466638464179,0.740709331087402,-2.36101492461233,-0.00253336153582104
1.0009404772929,0.405917845329751,0.613532469168065,0.000940477292899919
1.00101966724947,0.43209491332227,0.710433919147033,0.00101966724946613
0.998910397302359,0.610828973520797,-0.853776001749017,-0.0010896026976401
1.00078499847084,0.429539692198062,0.580682758913042,0.000784998470838861
1.00117710661926,0.381393719593283,0.751442614423006,0.00117710661925877
1.00250710678471,0.356757724466852,1.84501058572599,0.00250710678471478
1.00161440276371,0.398434839409012,1.1403363976491,0.00161440276371315
1.00185460634059,0.393397026468618,1.36808343967561,0.00185460634059211
1.00077904765107,0.494152965679496,0.63554502760446,0.000779047651065527
0.996170421045053,0.843724506955621,-2.88943256833509,-0.00382957895494714
0.99874266688831,0.620484276408502,-0.933019287010027,-0.00125733311168939
0.997957242704436,0.63874145063065,-1.57846585207715,-0.00204275729556552
0.99844725264775,0.61552685835121,-1.21229365203773,-0.00155274735224887
1.00032312566929,0.517760510226886,0.274699574369205,0.00032312566929443
0.998770223297531,0.590318792093422,-0.899432026353482,-0.00122977670246912
0.998701711503917,0.623662897313452,-1.06635470550599,-0.00129828849608243
1.00073690178903,0.495474532883875,0.564806658140935,0.000736901789031021
0.998428269145775,0.609253749721015,-1.19411603522193,-0.00157173085422351
1.00114413811254,0.463337296037085,0.882169312803645,0.00114413811254301
0.999849163070471,0.512696897620779,-0.114152445457065,-0.000150836929530696
0.99962344640969,0.574058389329402,-0.321262884295289,-0.000376553590309085
1.00272028357247,0.320526685640805,1.73560079974903,0.0027202835724684
0.999031447379776,0.464378163353732,-0.60923965052296,-0.000968552620226705
0.998970877100425,0.568866475890719,-0.685428436088332,-0.00102912289957496
1.0011660745938,0.427356010923545,0.857599400040055,0.00116607459380381
1.00049720078748,0.484933126788085,0.368954946394121,0.000497200787480782
0.999114418419076,0.534233255534843,-0.629993826302135,-0.000885581580924577
1.00068196923285,0.441196217559981,0.471653235771921,0.00068196923285155
0.999066288488852,0.596552432488149,-0.704346210580335,-0.000933711511148387
0.998009680793294,0.549864949729499,-1.35895772665527,-0.00199031920670574
1.00073438399868,0.46967205299854,0.570560487440874,0.000734383998680683
0.998933802542529,0.552491610046943,-0.783524451718866,-0.00106619745747189
1.00044268859627,0.54893087026803,0.360581489507495,0.000442688596270883
0.998266501617194,0.573485500357136,-1.12467093816123,-0.00173349838280736
1.00198388044305,0.351600326009157,1.27534738301939,0.00198388044305266
0.997705797646006,0.65925062339793,-1.73659837119274,-0.00229420235399433
0.999272419751318,0.61443953222757,-0.601181827035378,-0.000727580248681542
0.998748961215421,0.492421341938754,-0.782239147021312,-0.00125103878457924
1.0005452443193,0.453700197141322,0.409139025171421,0.000545244319300627
1.00036622991029,0.438767331292245,0.249725418056033,0.000366229910294
0.998828606795669,0.553440663805954,-0.802606642860665,-0.00117139320433243
1.00044056461632,0.471103602403399,0.312018178351991,0.000440564616321258
1.00040300532689,0.486583138083452,0.299921870384932,0.000403005326894547
1.00149131165288,0.399621922921165,0.926398431945003,0.00149131165287772
0.999151212543627,0.665513307653474,-0.761431513973921,-0.000848787456373667
0.999225456660073,0.491795790734149,-0.56927088718261,-0.000774543339926585
1.0011567803909,0.422888518560704,0.783649667537534,0.00115678039090375
1.00008006628545,0.489359787953146,0.0604782765637928,8.00662854491474e-05
0.999620728607307,0.487596886333463,-0.261128908894337,-0.000379271392693559
1.00060964477374,0.457858872836182,0.454097837760294,0.000609644773738973
0.999181525406194,0.530824476351214,-0.601063137820919,-0.000818474593805495
0.998579996513798,0.618690715785385,-1.10617855167273,-0.00142000348620243
1.00130393195544,0.44214699158073,1.08750274681576,0.00130393195543961
1.00158519341549,0.361193835506874,1.0227556018605,0.00158519341549214
0.999357770446722,0.57347188670977,-0.510568620576722,-0.000642229553277426
0.999576766948678,0.523200594577453,-0.319814845453499,-0.000423233051321591
0.997686535667617,0.693151592060029,-1.74279374936466,-0.00231346433238171
1.00020685039993,0.54976111668671,0.196792385783208,0.000206850399925471
1.00001308464222,0.600769543077508,0.0123357845612694,1.3084642223744e-05
0.99917760200226,0.549346783400933,-0.636654368479675,-0.000822397997739338
0.998586909310199,0.707570856055389,-1.33817135687689,-0.0014130906898004
